zip,lat,lon,city,state,precision
49879,46.36558,-87.89039,Republic,MI,coarse
49880,46.05740,-87.12259,Rock,MI,coarse
49881,46.07474,-88.03961,Sagola,MI,coarse
49883,46.04208,-86.23576,Seney,MI,coarse
49884,46.43426,-86.36790,Shingleton,MI,coarse
49885,46.39690,-87.30051,Skandia,MI,coarse
49886,45.67774,-87.48524,Spalding,MI,coarse
49887,45.44742,-87.61396,Stephenson,MI,coarse
49891,46.23869,-87.01444,Trenary,MI,coarse
49892,45.83039,-87.80726,Vulcan,MI,coarse
49893,45.29538,-87.58561,Wallace,MI,coarse
49894,45.78822,-87.07845,Wells,MI,coarse
49895,46.29147,-86.67135,Wetmore,MI,coarse
49896,45.67934,-87.38988,Wilson,MI,coarse
49901,47.29329,-88.38971,Ahmeek,MI,coarse
49902,46.03095,-88.37710,Alpha,MI,coarse
49903,46.24941,-88.41759,Amasa,MI,coarse
49905,47.07272,-88.63494,Atlantic Mine,MI,coarse
49908,46.80476,-88.57584,Baraga,MI,coarse
49910,46.58530,-89.51746,Bergland,MI,coarse
49911,46.42343,-89.99268,Bessemer,MI,coarse
49912,46.47510,-89.22290,Bruce Crossing,MI,coarse
49913,47.15474,-88.52548,Calumet,MI,coarse
49915,46.06573,-88.63097,Caspian,MI,coarse
49916,47.02015,-88.57250,Chassell,MI,coarse
49917,47.28418,-88.38753,Copper City,MI,coarse
49918,47.47162,-87.94628,Copper Harbor,MI,coarse
49919,46.52649,-88.58460,Covington,MI,coarse
49920,46.14301,-88.37620,Crystal Falls,MI,coarse
49921,47.09284,-88.58358,Dodgeville,MI,coarse
49922,47.12035,-88.46134,Dollar Bay,MI,coarse
49925,46.54835,-89.36531,Ewen,MI,coarse
49927,46.03521,-88.56094,Gaastra,MI,coarse
49929,46.78086,-89.11460,Greenland,MI,coarse
49930,47.15661,-88.55855,Hancock,MI,coarse
49931,47.10534,-88.54816,Houghton,MI,coarse
49934,47.16709,-88.46679,Hubbell,MI,coarse
49935,46.12047,-88.61899,Iron River,MI,coarse
49938,46.47957,-90.16711,Ironwood,MI,coarse
49942,47.26942,-88.41841,Kearsarge,MI,coarse
49945,47.16248,-88.50311,Lake Linden,MI,coarse
49946,46.74023,-88.44705,Lanse,MI,coarse
49947,46.37931,-89.61262,Marenisco,MI,coarse
49948,46.72279,-89.05119,Mass City,MI,coarse
49950,47.35257,-88.28890,Mohawk,MI,coarse
49952,46.77482,-88.87989,Nisula,MI,coarse
49953,46.73807,-89.33470,Ontonagon,MI,coarse
49955,47.04038,-88.67036,Painesdale,MI,coarse
49958,46.74020,-88.74790,Pelkie,MI,coarse
49959,46.47274,-89.99761,Ramsay,MI,coarse
49960,46.75371,-89.19584,Rockland,MI,coarse
49961,46.50149,-88.79715,Sidnaw,MI,coarse
49962,46.86713,-88.13907,Skanee,MI,coarse
49963,47.07186,-88.65197,South Range,MI,coarse
49964,46.07966,-88.62901,Stambaugh,MI,coarse
49965,46.91092,-88.85321,Toivola,MI,coarse
49967,46.49310,-89.08516,Trout Creek,MI,coarse
49968,46.49084,-89.87518,Wakefield,MI,coarse
49969,46.22184,-89.24058,Watersmeet,MI,coarse
49970,46.73167,-88.33539,Watton,MI,coarse
49971,46.78270,-89.59740,White Pine,MI,coarse
50001,41.38435,-93.42429,Ackworth,IA,coarse
50002,41.43911,-94.63380,Adair,IA,coarse
50003,41.61759,-94.03451,Adel,IA,coarse
50005,42.14393,-92.96187,Albion,IA,coarse
50006,42.43100,-93.39064,Alden,IA,coarse
50007,41.81309,-93.60993,Alleman,IA,coarse
50008,40.67287,-93.40559,Allerton,IA,coarse
50009,41.65097,-93.46850,Altoona,IA,coarse
50010,42.03788,-93.60025,Ames,IA,coarse
50011,42.03600,-93.46517,Ames,IA,coarse
50012,42.02356,-93.64847,Ames,IA,coarse
50013,42.02354,-93.64082,Ames,IA,coarse
50014,42.04575,-93.64724,Ames,IA,coarse
50015,41.67269,-93.57217,Ankeny,IA,coarse
50020,41.39068,-94.81388,Anita,IA,coarse
50021,41.75632,-93.60147,Ankeny,IA,coarse
50022,41.38187,-94.96076,Atlantic,IA,coarse
50023,41.71000,-93.62000,Ankeny,IA,coarse
50025,41.70453,-94.91865,Audubon,IA,coarse
50026,41.82725,-94.44951,Bagley,IA,coarse
50027,41.46974,-92.48718,Barnes City,IA,coarse
50028,41.81184,-93.15951,Baxter,IA,coarse
50029,41.68720,-94.52832,Bayard,IA,coarse
50031,42.03875,-94.14357,Beaver,IA,coarse
50032,41.66584,-93.54323,Berwick,IA,coarse
50033,41.33408,-94.01534,Bevington,IA,coarse
50034,42.48510,-93.68778,Blairsburg,IA,coarse
50035,41.73019,-93.45694,Bondurant,IA,coarse
50036,42.04250,-93.90490,Boone,IA,coarse
50037,42.03655,-93.93169,Boone,IA,coarse
50038,41.63042,-93.94630,Booneville,IA,coarse
50039,41.82003,-94.00881,Bouton,IA,coarse
50040,42.16165,-94.08850,Boxholm,IA,coarse
50041,42.60034,-93.22320,Bradford,IA,coarse
50042,41.54069,-94.87838,Brayton,IA,coarse
50043,42.41787,-93.37554,Buckeye,IA,coarse
50044,41.21190,-93.05415,Bussey,IA,coarse
50046,41.91404,-93.51988,Cambridge,IA,coarse
50047,41.41678,-93.52044,Carlisle,IA,coarse
50048,41.57633,-94.52120,Casey,IA,coarse
50049,41.04687,-93.30946,Chariton,IA,coarse
50050,42.14186,-94.50354,Churdan,IA,coarse
50051,42.11412,-93.14907,Clemons,IA,coarse
50052,40.63420,-93.44795,Clio,IA,coarse
50054,41.68451,-93.22232,Colfax,IA,coarse
50055,41.90648,-93.29457,Collins,IA,coarse
50056,42.00092,-93.38073,Colo,IA,coarse
50057,41.19656,-93.15966,Columbia,IA,coarse
50058,41.95723,-94.73508,Coon Rapids,IA,coarse
50059,42.03633,-94.39696,Cooper,IA,coarse
50060,40.77709,-93.32735,Corydon,IA,coarse
50061,41.46866,-93.74536,Cumming,IA,coarse
50062,41.33449,-93.14778,Dallas,IA,coarse
50063,41.71311,-93.93081,Dallas Center,IA,coarse
50064,42.10042,-94.23072,Dana,IA,coarse
50065,40.63460,-93.81050,Davis City,IA,coarse
50066,41.80077,-94.20271,Dawson,IA,coarse
50067,40.74300,-93.83172,Decatur,IA,coarse
50068,41.02948,-93.32748,Derby,IA,coarse
50069,41.52118,-94.10753,De Soto,IA,coarse
50070,41.53183,-94.20525,Dexter,IA,coarse
50071,42.65157,-93.58273,Dows,IA,coarse
50072,41.43059,-94.10720,Earlham,IA,coarse
50073,41.78327,-93.51710,Elkhart,IA,coarse
50074,40.84683,-94.08866,Ellston,IA,coarse
50075,42.32549,-93.55153,Ellsworth,IA,coarse
50076,41.58921,-94.87075,Exira,IA,coarse
50078,41.93736,-92.86504,Ferguson,IA,coarse
50099,42.05000,-93.88000,Boone,IA,coarse
50101,42.66649,-93.62710,Galt,IA,coarse
50102,42.23543,-93.37326,Garden City,IA,coarse
50103,40.73664,-93.78584,Garden Grove,IA,coarse
50104,41.48085,-92.37116,Gibson,IA,coarse
50105,42.11475,-93.63986,Gilbert,IA,coarse
50106,41.98744,-92.96310,Gilman,IA,coarse
50107,42.03574,-94.24229,Grand Junction,IA,coarse
50108,40.81940,-93.96299,Grand River,IA,coarse
50109,41.76157,-93.85330,Granger,IA,coarse
50110,41.84011,-94.98119,Gray,IA,coarse
50111,41.65212,-93.60045,Grimes,IA,coarse
50112,41.68532,-92.63026,Grinnell,IA,coarse
50115,41.68352,-94.55970,Guthrie Center,IA,coarse
50116,41.18995,-92.95896,Hamilton,IA,coarse
50117,41.74672,-94.84709,Hamlin,IA,coarse
50118,41.43909,-93.36963,Hartford,IA,coarse
50119,41.29989,-92.92815,Harvey,IA,coarse
50120,41.93825,-92.96811,Haverhill,IA,coarse
50122,42.30334,-93.32958,Hubbard,IA,coarse
50123,40.80286,-93.51844,Humeston,IA,coarse
50124,41.90609,-93.61634,Huxley,IA,coarse
50125,41.31431,-93.58804,Indianola,IA,coarse
50126,42.43026,-93.25336,Iowa Falls,IA,coarse
50127,41.77717,-93.21383,Ira,IA,coarse
50128,41.82085,-94.31908,Jamaica,IA,coarse
50129,42.00732,-94.37259,Jefferson,IA,coarse
50130,42.33947,-93.72150,Jewell,IA,coarse
50131,41.71444,-93.73256,Johnston,IA,coarse
50132,42.39067,-93.68405,Kamrar,IA,coarse
50133,40.70992,-94.04931,Kellerton,IA,coarse
50134,41.93228,-93.65423,Kelley,IA,coarse
50135,41.70666,-93.02330,Kellogg,IA,coarse
50136,41.45562,-92.28887,Keswick,IA,coarse
50137,41.65944,-92.93907,Killduff,IA,coarse
50138,41.29589,-93.10423,Knoxville,IA,coarse
50139,41.21874,-93.41471,Lacona,IA,coarse
50140,40.61877,-93.92719,Lamoni,IA,coarse
50141,41.89852,-92.96712,Laurel,IA,coarse
50142,42.02095,-92.77591,Le Grand,IA,coarse
50143,41.33814,-92.79440,Leighton,IA,coarse
50144,40.74070,-93.74889,Leon,IA,coarse
50145,41.20713,-93.49935,Liberty Center,IA,coarse
50146,41.67407,-94.20310,Linden,IA,coarse
50147,40.58605,-93.52332,Lineville,IA,coarse
50148,42.17522,-92.96985,Liscomb,IA,coarse
50149,41.10811,-94.10232,Lorimor,IA,coarse
50150,41.02847,-92.97682,Lovilia,IA,coarse
50151,41.00493,-93.49214,Lucas,IA,coarse
50152,41.93868,-93.83706,Luther,IA,coarse
50153,41.60565,-92.84632,Lynnville,IA,coarse
50154,42.15803,-93.39565,Mc Callsburg,IA,coarse
50155,41.21037,-94.18251,Macksburg,IA,coarse
50156,41.92886,-93.79709,Madrid,IA,coarse
50157,41.73204,-92.51282,Malcom,IA,coarse
50158,42.03610,-92.99887,Marshalltown,IA,coarse
50160,41.38540,-93.74177,Martensdale,IA,coarse
50161,41.92100,-93.39595,Maxwell,IA,coarse
50162,42.03572,-93.11565,Melbourne,IA,coarse
50163,41.24219,-93.17319,Melcher,IA,coarse
50164,41.55300,-94.39525,Menlo,IA,coarse
50165,40.84374,-93.36218,Millerton,IA,coarse
50166,41.28312,-93.42885,Milo,IA,coarse
50167,41.73225,-94.04761,Minburn,IA,coarse
50168,41.77585,-93.24643,Mingo,IA,coarse
50169,41.62695,-93.37390,Mitchellville,IA,coarse
50170,41.56900,-93.10118,Monroe,IA,coarse
50171,41.60569,-92.47386,Montezuma,IA,coarse
50173,41.95619,-92.71276,Montour,IA,coarse
50174,41.02668,-93.92570,Murray,IA,coarse
50177,41.68574,-92.53203,Grinnell,IA,coarse
50197,41.33455,-93.09920,Knoxville,IA,coarse
50198,41.33455,-93.09920,Knoxville,IA,coarse
50201,42.00207,-93.50387,Nevada,IA,coarse
50206,42.27208,-93.25640,New Providence,IA,coarse
50207,41.39356,-92.63429,New Sharon,IA,coarse
50208,41.71811,-93.01233,Newton,IA,coarse
50210,41.31906,-93.67202,New Virginia,IA,coarse
50211,41.44207,-93.66771,Norwalk,IA,coarse
50212,42.04371,-94.05236,Ogden,IA,coarse
50213,41.02994,-93.77585,Osceola,IA,coarse
50214,41.42696,-93.03060,Otley,IA,coarse
50216,41.65093,-94.42511,Panora,IA,coarse
50217,42.16620,-94.28098,Paton,IA,coarse
50218,41.34990,-93.88026,Patterson,IA,coarse
50219,41.34192,-93.09280,Pella,IA,coarse
50220,41.79030,-94.06178,Perry,IA,coarse
50222,41.22173,-93.96233,Peru,IA,coarse
50223,42.05968,-94.04088,Pilot Mound,IA,coarse
50225,41.35112,-93.23362,Pleasantville,IA,coarse
50226,41.75673,-93.69806,Polk City,IA,coarse
50227,42.64428,-93.45008,Popejoy,IA,coarse
50228,41.59096,-93.23479,Prairie City,IA,coarse
50229,41.36805,-93.70313,Prole,IA,coarse
50230,42.31088,-93.34756,Radcliffe,IA,coarse
50231,42.24012,-93.62827,Randall,IA,coarse
50232,41.56031,-92.98191,Reasnor,IA,coarse
50233,41.62115,-94.21205,Redfield,IA,coarse
50234,41.90623,-93.15444,Rhodes,IA,coarse
50235,41.92840,-94.22213,Rippey,IA,coarse
50236,42.16197,-93.49606,Roland,IA,coarse
50237,41.56137,-93.39895,Runnells,IA,coarse
50238,40.98122,-93.20047,Russell,IA,coarse
50239,42.14091,-93.17450,Saint Anthony,IA,coarse
50240,41.28934,-93.86270,Saint Charles,IA,coarse
50241,41.30841,-93.73692,Saint Marys,IA,coarse
50242,41.56963,-92.65420,Searsboro,IA,coarse
50243,41.85707,-93.69733,Sheldahl,IA,coarse
50244,41.89250,-93.66401,Slater,IA,coarse
50246,42.29667,-93.77664,Stanhope,IA,coarse
50247,42.02551,-93.14478,State Center,IA,coarse
50248,42.15807,-93.61014,Story City,IA,coarse
50249,42.29674,-93.72132,Stratford,IA,coarse
50250,41.57397,-94.33960,Stuart,IA,coarse
50251,41.57683,-92.92436,Sully,IA,coarse
50252,41.45772,-93.21942,Swan,IA,coarse
50254,40.97869,-94.10039,Thayer,IA,coarse
50255,41.33627,-92.17837,Thornburg,IA,coarse
50256,41.26399,-92.93884,Tracy,IA,coarse
50257,41.20638,-93.86347,Truro,IA,coarse
50258,42.25227,-93.08903,Union,IA,coarse
50259,42.38313,-93.25057,Gifford,IA,coarse
50261,41.65821,-93.94464,Van Meter,IA,coarse
50262,40.73664,-93.78584,Van Wert,IA,coarse
50263,41.59896,-93.87532,Waukee,IA,coarse
50264,40.88582,-93.76159,Weldon,IA,coarse
50265,41.56714,-93.71723,West Des Moines,IA,coarse
50266,41.65303,-93.74707,West Des Moines,IA,coarse
50268,41.39631,-92.33133,What Cheer,IA,coarse
50269,42.27177,-93.02141,Whitten,IA,coarse
50271,42.47773,-93.55464,Williams,IA,coarse
50272,41.02948,-93.32748,Williamson,IA,coarse
50273,41.35162,-94.04222,Winterset,IA,coarse
50274,41.37439,-94.90488,Wiota,IA,coarse
50275,41.02982,-93.61487,Woodburn,IA,coarse
50276,41.77612,-93.95569,Woodward,IA,coarse
50277,41.77593,-94.35797,Yale,IA,coarse
50278,42.14985,-93.29898,Zearing,IA,coarse
50301,41.67269,-93.57217,Des Moines,IA,coarse
50302,41.67269,-93.57217,Des Moines,IA,coarse
50303,41.67269,-93.57217,Des Moines,IA,coarse
50304,41.67269,-93.57217,Des Moines,IA,coarse
50305,41.67269,-93.57217,Des Moines,IA,coarse
50306,41.67269,-93.57217,Des Moines,IA,coarse
50307,41.67269,-93.57217,Des Moines,IA,coarse
50308,41.67269,-93.57217,Des Moines,IA,coarse
50309,41.58409,-93.62027,Des Moines,IA,coarse
50310,41.62344,-93.68095,Des Moines,IA,coarse
50311,41.63998,-93.71657,Des Moines,IA,coarse
50312,41.58264,-93.69172,Des Moines,IA,coarse
50313,41.64332,-93.62134,Des Moines,IA,coarse
50314,41.60394,-93.61382,Des Moines,IA,coarse
50315,41.54511,-93.62092,Des Moines,IA,coarse
50316,41.60999,-93.60082,Des Moines,IA,coarse
50317,41.61222,-93.52959,Des Moines,IA,coarse
50318,41.67269,-93.57217,Des Moines,IA,coarse
50319,41.59209,-93.60397,Des Moines,IA,coarse
50320,41.54454,-93.58237,Des Moines,IA,coarse
50321,41.54695,-93.65967,Des Moines,IA,coarse
50322,41.63045,-93.75363,Urbandale,IA,coarse
50323,41.62938,-93.77168,Urbandale,IA,coarse
50324,41.60000,-93.74000,Windsor Hts,IA,coarse
50325,41.60759,-93.74491,Clive,IA,coarse
50327,41.58000,-93.50000,Des Moines,IA,coarse
50328,41.67269,-93.57217,Des Moines,IA,coarse
50329,41.67269,-93.57217,Des Moines,IA,coarse
50330,41.67269,-93.57217,Des Moines,IA,coarse
50331,41.67269,-93.57217,Des Moines,IA,coarse
50332,41.67269,-93.57217,Des Moines,IA,coarse
50333,41.67269,-93.57217,Des Moines,IA,coarse
50334,41.67269,-93.57217,Des Moines,IA,coarse
50335,41.67269,-93.57217,Des Moines,IA,coarse
50336,41.67269,-93.57217,Des Moines,IA,coarse
50338,41.67269,-93.57217,Des Moines,IA,coarse
50339,41.67269,-93.57217,Des Moines,IA,coarse
50340,41.67269,-93.57217,Des Moines,IA,coarse
50347,41.67269,-93.57217,Des Moines,IA,coarse
50350,41.67269,-93.57217,Des Moines,IA,coarse
50359,41.67269,-93.57217,Des Moines,IA,coarse
50360,41.67269,-93.57217,Des Moines,IA,coarse
50361,41.67269,-93.57217,Des Moines,IA,coarse
50362,41.67269,-93.57217,Des Moines,IA,coarse
50363,41.67269,-93.57217,Des Moines,IA,coarse
50364,41.67269,-93.57217,Des Moines,IA,coarse
50367,41.67269,-93.57217,Des Moines,IA,coarse
50368,41.67269,-93.57217,Des Moines,IA,coarse
50369,41.67269,-93.57217,Des Moines,IA,coarse
50380,41.67269,-93.57217,Des Moines,IA,coarse
50381,41.67269,-93.57217,Des Moines,IA,coarse
50391,41.67269,-93.57217,Des Moines,IA,coarse
50392,41.58784,-93.62737,Des Moines,IA,coarse
50393,41.67269,-93.57217,Des Moines,IA,coarse
50394,41.67269,-93.57217,Des Moines,IA,coarse
50395,41.67269,-93.57217,Des Moines,IA,coarse
50396,41.67269,-93.57217,Des Moines,IA,coarse
50397,41.67269,-93.57217,Des Moines,IA,coarse
50398,41.59454,-93.78550,West Des Moines,IA,coarse
50401,43.11648,-93.27056,Mason City,IA,coarse
50402,43.08160,-93.26088,Mason City,IA,coarse
50420,42.81984,-93.42938,Alexander,IA,coarse
50421,42.78380,-93.71261,Belmond,IA,coarse
50423,43.08178,-93.73469,Britt,IA,coarse
50424,43.37731,-93.80306,Buffalo Center,IA,coarse
50426,43.41493,-93.00285,Carpenter,IA,coarse
50427,42.83485,-93.22259,Chapin,IA,coarse
50428,43.10040,-93.26068,Clear Lake,IA,coarse
50430,42.98031,-93.87272,Corwith,IA,coarse
50431,42.73816,-93.37000,Coulter,IA,coarse
50432,43.21835,-93.80070,Crystal Lake,IA,coarse
50433,43.05310,-93.26102,Dougherty,IA,coarse
50434,43.29923,-93.28496,Fertile,IA,coarse
50435,43.13607,-92.77932,Floyd,IA,coarse
50436,43.29942,-93.68478,Forest City,IA,coarse
50438,43.08912,-93.73401,Garner,IA,coarse
50439,43.07478,-93.67509,Goodell,IA,coarse
50440,43.32055,-93.20001,Grafton,IA,coarse
50441,42.73145,-93.23066,Hampton,IA,coarse
50444,43.32067,-93.37894,Hanlontown,IA,coarse
50446,43.35357,-93.38320,Joice,IA,coarse
50447,43.06921,-93.73484,Kanawha,IA,coarse
50448,43.35981,-93.24031,Kensett,IA,coarse
50449,42.99173,-93.56699,Klemme,IA,coarse
50450,43.40899,-93.56720,Lake Mills,IA,coarse
50451,43.36604,-94.10309,Lakota,IA,coarse
50452,42.78263,-93.38974,Latimer,IA,coarse
50453,43.34255,-93.68946,Leland,IA,coarse
50454,43.38560,-92.73810,Little Cedar,IA,coarse
50455,43.45720,-92.63316,Mc Intire,IA,coarse
50456,43.34224,-93.27129,Manly,IA,coarse
50457,43.05918,-93.29297,Meservey,IA,coarse
50458,43.14968,-92.97449,Nora Springs,IA,coarse
50459,43.42836,-93.26104,Northwood,IA,coarse
50460,43.23401,-92.68603,Orchard,IA,coarse
50461,43.32077,-92.78968,Osage,IA,coarse
50464,43.23420,-93.08285,Plymouth,IA,coarse
50465,43.46467,-93.87220,Rake,IA,coarse
50466,43.38179,-92.47523,Riceville,IA,coarse
50467,43.20659,-93.08574,Rock Falls,IA,coarse
50468,43.01691,-92.90760,Rockford,IA,coarse
50469,43.00211,-93.18171,Rockwell,IA,coarse
50470,42.72479,-93.55804,Rowan,IA,coarse
50471,43.12838,-92.88737,Rudd,IA,coarse
50472,43.40640,-92.81058,Saint Ansgar,IA,coarse
50473,43.45734,-93.67459,Scarville,IA,coarse
50475,42.73231,-93.26221,Sheffield,IA,coarse
50476,43.43563,-92.85324,Stacyville,IA,coarse
50477,42.98427,-93.35609,Swaledale,IA,coarse
50478,43.40641,-93.74860,Thompson,IA,coarse
50479,43.07715,-93.31257,Thornton,IA,coarse
50480,43.25339,-94.05929,Titonka,IA,coarse
50481,43.35644,-92.78897,Toeterville,IA,coarse
50482,43.11147,-93.46787,Ventura,IA,coarse
50483,43.10330,-94.02945,Wesley,IA,coarse
50484,43.19770,-93.88152,Woden,IA,coarse
50501,42.43860,-94.16659,Fort Dodge,IA,coarse
50510,42.73500,-95.15112,Albert City,IA,coarse
50511,43.10931,-94.16699,Algona,IA,coarse
50514,43.40752,-94.53170,Armstrong,IA,coarse
50515,43.01825,-94.85532,Ayrshire,IA,coarse
50516,42.60129,-94.14810,Badger,IA,coarse
50517,43.30617,-94.25143,Bancroft,IA,coarse
50518,42.55204,-94.36918,Barnum,IA,coarse
50519,42.86389,-94.29570,Bode,IA,coarse
50520,42.80113,-94.35839,Bradgate,IA,coarse
50521,42.34660,-94.11620,Burnside,IA,coarse
50522,43.18339,-94.17742,Burt,IA,coarse
50523,42.34713,-94.28086,Callender,IA,coarse
50524,42.51431,-94.21246,Clare,IA,coarse
50525,42.70305,-93.74562,Clarion,IA,coarse
50526,42.73300,-93.73523,Clarion,IA,coarse
50527,42.97019,-94.76960,Curlew,IA,coarse
50528,43.12482,-94.53119,Cylinder,IA,coarse
50529,42.73695,-94.24367,Dakota City,IA,coarse
50530,42.28192,-94.11078,Dayton,IA,coarse
50531,43.44998,-94.61024,Dolliver,IA,coarse
50532,42.46305,-94.01646,Duncombe,IA,coarse
50533,42.64634,-93.88268,Eagle Grove,IA,coarse
50535,42.45824,-95.16624,Early,IA,coarse
50536,43.11834,-94.69075,Emmetsburg,IA,coarse
50538,42.27930,-94.46514,Farnhamville,IA,coarse
50539,43.24134,-94.38446,Fenton,IA,coarse
50540,42.64621,-94.79705,Fonda,IA,coarse
50541,42.72064,-94.39368,Gilmore City,IA,coarse
50542,42.78553,-93.91222,Goldfield,IA,coarse
50543,42.32531,-94.25193,Gowrie,IA,coarse
50544,42.26024,-94.16463,Harcourt,IA,coarse
50545,42.79753,-94.07993,Hardy,IA,coarse
50546,42.84245,-94.72193,Havelock,IA,coarse
50548,42.77583,-94.20776,Humboldt,IA,coarse
50551,42.48706,-94.75696,Jolley,IA,coarse
50552,42.42361,-94.45864,Knierim,IA,coarse
50554,42.82125,-94.83589,Laurens,IA,coarse
50556,43.44308,-94.18732,Ledyard,IA,coarse
50557,42.39045,-94.04811,Lehigh,IA,coarse
50558,42.84153,-94.16358,Livermore,IA,coarse
50559,43.21996,-94.31000,Lone Rock,IA,coarse
50560,42.97617,-94.12448,Lu Verne,IA,coarse
50561,42.42131,-94.82133,Lytton,IA,coarse
50562,42.97375,-94.64442,Mallard,IA,coarse
50563,42.50089,-94.57695,Manson,IA,coarse
50565,42.85825,-94.99840,Marathon,IA,coarse
50566,42.44100,-94.31560,Moorland,IA,coarse
50567,42.50966,-95.10443,Nemaha,IA,coarse
50568,42.70576,-95.00378,Newell,IA,coarse
50569,42.43772,-94.22065,Otho,IA,coarse
50570,42.84180,-94.37434,Ottosen,IA,coarse
50571,42.64573,-94.56073,Palmer,IA,coarse
50573,42.86483,-94.61974,Plover,IA,coarse
50574,42.72651,-94.65076,Pocahontas,IA,coarse
50575,42.51920,-94.67844,Pomeroy,IA,coarse
50576,42.82524,-95.14144,Rembrandt,IA,coarse
50577,42.84475,-94.13140,Renwick,IA,coarse
50578,43.31281,-94.56067,Ringsted,IA,coarse
50579,42.39311,-94.63366,Rockwell City,IA,coarse
50581,42.74413,-94.64230,Rolfe,IA,coarse
50582,42.79315,-94.30561,Rutland,IA,coarse
50583,42.43975,-94.99297,Sac City,IA,coarse
50585,42.75710,-95.10368,Sioux Rapids,IA,coarse
50586,42.38648,-94.45453,Somers,IA,coarse
50588,42.69318,-95.15181,Storm Lake,IA,coarse
50590,43.28328,-94.29558,Swea City,IA,coarse
50591,42.77609,-94.05995,Thor,IA,coarse
50592,42.72617,-95.18533,Truesdale,IA,coarse
50593,42.65979,-94.89786,Varina,IA,coarse
50594,42.58175,-94.03065,Vincent,IA,coarse
50595,42.43416,-93.82558,Webster City,IA,coarse
50597,43.00247,-94.50155,West Bend,IA,coarse
50598,43.08250,-94.38988,Whittemore,IA,coarse
50599,42.60098,-93.79441,Woolstock,IA,coarse
50601,42.40881,-93.09251,Ackley,IA,coarse
50602,42.69711,-92.79810,Allison,IA,coarse
50603,43.13992,-92.42472,Alta Vista,IA,coarse
50604,42.65725,-92.89529,Aplington,IA,coarse
50605,42.80400,-92.98594,Aredale,IA,coarse
50606,42.75265,-91.69556,Arlington,IA,coarse
50607,42.57035,-91.74806,Aurora,IA,coarse
50608,42.58243,-92.95988,Austinville,IA,coarse
50609,42.26048,-92.80679,Beaman,IA,coarse
50611,42.81105,-92.88260,Bristow,IA,coarse
50612,42.27191,-92.38891,Buckingham,IA,coarse
50613,42.51709,-92.43585,Cedar Falls,IA,coarse
50614,42.46977,-92.30948,Cedar Falls,IA,coarse
50616,43.05993,-92.78906,Charles City,IA,coarse
50619,42.79312,-92.65324,Clarksville,IA,coarse
50620,43.11077,-92.74482,Colwell,IA,coarse
